Series Name,Series Code,Country Name,Country Code,1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.03,..,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.24,..,17.47,..,..,..,18.93,18.94,24.52,24.52,22.16,24.53,17.43,17.39,17.39,17.39,16.96,18.52,15.97,..,15.99,15.99,15.99,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.08,..,17.08,..,..,..,17.59,17.56,17.56,17.41,18.13,18.18,17.09,17.56,17.56,17.42,17.41,..,17.71,..,17.04,18.16,..,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.99,10.99,10.99,10.67,10.99,10.99,10.99,9.99,9,8,6.99,5.9,4.88,4.86,2.27,2.99,2.8,2.77,2.75,2.71,2.71,5.99,..,1.17,5.99,1.04,1.05,1.04,1.03,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.71,37.1,33.32,..,22.02,16.66,17.08,16.34,16.4,15.39,12.15,10.69,9.81,9.24,8.89,8.93,8.7,8.09,8.09,8.13,..,..,7.74,7.82,7.88,8.46,7.56,5.39,5.32,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.98,12.02,..,12.48,13.81,12.24,12.36,12.39,12.46,12.76,12.79,12.8,12.75,11.74,11.91,11.23,10.8,10.78,10.69,11.25,6.79,5.52,5.66,5.15,5,5.04,4.39,3.2,2.85,2.52,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.88,..,9.07,9.07,7.34,11.85,9.9,12,..,10.8,12,12.47,12.17,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.14,..,..,13.05,12.94,12.92,12.9,11.87,..,..,..,11.65,..,..,..,..,12.02,11.57,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.49,..,..,17.41,..,..,..,19.64,19.62,19.89,19.89,19.97,19.89,18.24,18.2,18.2,18.2,18.2,..,18.51,18.44,12.91,..,..,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.7,11.67,8.08,6.41,5.75,5.02,6.04,7.03,6.18,6.34,6.98,6.14,6.04,5.9,4.54,4.53,4.54,4.4,4.34,4.19,..,3.81,..,3.47,3.22,3.05,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.88,..,..,4.81,..,..,..,..,13.42,13.59,13.59,13.62,13.64,13.45,13.22,13.22,13.13,13.02,12.94,12.88,12.88,12.91,12.55,12.19,12.84,12.51,12.13,12.13,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.14,3.49,6.01,4.71,3.88,3.54,4.21,5.73,4.22,3.47,3.9,4.31,3.3,4.26,2.57,2.54,2.64,2.68,2.75,2.53,2.37,2.44,2.78,2.3,2.28,2.21,2.76,2.73,2.48,2.48,2.46,2.55,1.71,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.75,..,..,12.03,11.96,12.03,11.91,11.82,12.09,11.9,12.13,11.33,11.12,11.11,11.13,11.04,10.7,10.58,10.63,10.65,10.27,..,9.85,10.17,9.95,..,10.52,10.6,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.14,3.49,6.01,4.71,3.88,3.54,4.21,5.73,4.22,3.47,3.9,4.31,3.3,4.26,2.57,2.54,2.64,2.68,2.75,2.53,2.37,2.44,2.78,2.3,2.28,2.21,2.76,2.73,2.48,2.48,2.46,2.55,1.71,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.14,3.49,6.01,4.71,3.88,3.54,4.21,5.73,4.22,3.47,3.9,4.31,3.3,4.26,2.57,2.54,2.64,2.68,2.75,2.53,2.37,2.44,2.78,2.3,2.28,2.21,2.76,2.73,2.48,2.48,2.46,2.55,1.71,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.14,3.49,6.01,4.71,3.88,3.54,4.21,5.73,4.22,3.47,3.9,4.31,3.3,4.26,2.57,2.54,2.64,2.68,2.75,2.53,2.37,2.44,2.78,2.3,2.28,2.21,2.76,2.73,2.48,2.48,2.46,2.55,1.71,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.43,37.76,..,..,30.18,..,..,27.18,28.45,..,..,18.79,..,19.27,19.27,..,18.92,..,..,..,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.14,17.13,17.17,18.37,16.52,14.41,14.78,14.85,..,..,12.26,11.9,..,..,13.25,10.22,10.76,11.2,..,13.87,10.76,10.43,..,..,10.36,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.23,15.73,10.23,10.23,20.21,10.31,10.77,10.84,10.8,10.33,9.61,7.68,9.01,..,7.9,9.09,9.28,9.15,..,7.93,7.49,6.32,6.33,..,6.06,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.29,11.91,12.48,11.72,11.45,11.89,13.62,11.71,12.03,12.02,11.85,11.6,11.82,9.82,10.03,9.02,7.99,9.15,7.44,7.27,..,6.95,10.5,10.97,9.42,9.48,9.8,8.88,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.53,..,..,19.68,25.08,25.09,25.1,40.91,23.41,17.53,14.23,16.92,14.63,12.5,12.19,10.99,10.33,9.8,9.27,7.85,7.52,8.08,10.14,9.57,14.43,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.04,8.71,8.1,5.94,7.03,7.38,7.47,5.76,7.21,5.99,6.68,5.04,5.05,3.82,3.73,5.03,5.18,4.1,4.29,4,3.83,..,3.69,3.47,3.37,3.41,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.45,..,..,19.34,19.32,..,..,19.13,..,18.65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.1,..,..,..,9.56,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.14,3.49,6.01,4.71,3.88,3.54,4.21,5.73,4.22,3.47,3.9,4.31,3.3,4.26,2.57,2.54,2.64,2.68,2.75,2.53,2.37,2.44,2.78,2.3,2.28,2.21,2.76,2.73,2.48,2.48,2.46,2.55,1.71,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.55,9.19,..,11.21,12.08,10.31,11.14,11.72,11.3,10.48,11.86,8.53,3.62,3.84,4.68,4.4,2.98,2.08,8.46,6.91,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.41,..,..,..,..,..,19.51,19.65,..,..,..,18.6,..,18.18,18.24,18.19,18.22,18.15,..,..,17.87,..,..,17.83,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.62,10.51,..,11.05,11.57,13.33,13.43,13.97,17.76,14.16,14.36,..,11.96,..,14.19,15.57,20.84,14.97,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.14,3.49,6.01,4.71,3.88,3.54,4.21,5.73,4.22,3.47,3.9,4.31,3.3,4.26,2.57,2.54,2.64,2.68,2.75,2.53,2.37,2.44,2.78,2.3,2.28,2.21,2.76,2.73,2.48,2.48,2.46,2.55,1.71,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.14,3.49,6.01,4.71,3.88,3.54,4.21,5.73,4.22,3.47,3.9,4.31,3.3,4.26,2.57,2.54,2.64,2.68,2.75,2.53,2.37,2.44,2.78,2.3,2.28,2.21,2.76,2.73,2.48,2.48,2.46,2.55,1.71,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.82,6.82,..,6.7,5.84,5.74,5.73,7.53,7.48,6.6,6.6,6.56,6.88,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.29,..,..,19.85,..,19.79,19.68,18.92,19.84,19.84,19.65,..,18.71,18.73,18.48,18.51,18.57,18.58,18.6,..,17.8,18.89,..,..,18.65,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.82,..,..,..,18.7,18.73,18.82,15.54,15.58,15.58,15.6,..,..,..,..,14.25,..,13.85,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.86,..,9.77,9.95,7.74,7.56,6.99,5.65,0.63,0.6,0.51,0.5,1.2,1.32,1.22,..,0.43,1.23,..,..,..,0.27,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.14,3.49,6.01,4.71,3.88,3.54,4.21,5.73,4.22,3.47,3.9,4.31,3.3,4.26,2.57,2.54,2.64,2.68,2.75,2.53,2.37,2.44,2.78,2.3,2.28,2.21,2.76,2.73,2.48,2.48,2.46,2.55,1.71,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.64,..,..,..,..,..,..,14.26,12.52,12.52,12.52,..,..,..,13.03,12.97,12.96,12.88,..,..,12.49,..,..,12.3,12.33,12.39,12.44,12.84,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.14,3.49,6.01,4.71,3.88,3.54,4.21,5.73,4.22,3.47,3.9,4.31,3.3,4.26,2.57,2.54,2.64,2.68,2.75,2.53,2.37,2.44,2.78,2.3,2.28,2.21,2.76,2.73,2.48,2.48,2.46,2.55,1.71,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.37,..,..,18.57,12.79,18.46,12.99,12.89,..,..,10.58,10.53,10.61,..,9.07,11.57,10.98,10.99,..,11.23,10.81,..,..,10.55,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.68,..,8.35,7.69,7.12,6.87,7.16,6.91,6.41,5.2,6.69,6.55,5.36,4.45,5.01,4.09,3.99,3.86,3.83,3.51,3.33,..,..,..,..,2.6,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.24,..,..,..,..,..,6.26,14.07,..,..,13.52,13.32,13.5,..,13.52,..,..,..,..,13.26,13.08,12.67,13.15,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.34,15.34,13.98,14.23,14.03,13.08,13.92,13.49,13.26,13.23,13.16,13.36,13.92,13.39,..,..,14.44,14.3,12.66,13.2,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.17,..,..,18.5,18.58,12,12.07,12.07,..,..,11.38,12.36,10.35,11.92,10.25,9.76,9.74,10.63,..,9.82,9.85,9.77,9.87,9.48,9.4,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.08,3.29,..,..,..,..,3.15,3.03,3.34,7.13,6.48,2.87,6.21,6.21,5.97,6.33,..,..,..,6.39,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.59,7.21,9.23,8.04,7.96,8.1,7.84,6.69,6.67,5.54,6.69,6.56,5.4,4.73,6.55,6.53,6.51,6.38,6.36,..,4.32,..,..,4.01,..,3.9,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.14,3.49,6.01,4.71,3.88,3.54,4.21,5.73,4.22,3.47,3.9,4.31,3.3,4.26,2.57,2.54,2.64,2.68,2.75,2.53,2.37,2.44,2.78,2.3,2.28,2.21,2.76,2.73,2.48,2.48,2.46,2.55,1.71,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.6,..,..,5.06,..,7.41,6.73,7.94,6.26,..,7.32,7.09,7.59,3.86,3.95,3.55,2.79,2.55,2.59,2.6,2.6,2.46,2.22,1.71,1.29,..,1.17,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.85,..,56.02,..,..,..,37,28.9,..,32.4,33.4,31.79,28.79,25.63,28.57,16.5,13.86,14.66,9.98,10.28,8.88,10.56,10.71,10.59,..,9.75,8.91,8.88,9.03,10.21,9.42,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.78,23.15,..,..,16.74,..,14.01,10.76,20.57,7.93,9.86,8.02,6.13,6.28,5.74,5.81,5.78,5.82,5.57,6.84,4.96,5.18,5.3,5.43,5.37,..,..,6.31,5.86,6.25,6.71,6.29,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.47,..,..,19.03,18.73,..,..,21.3,20.53,..,..,20.92,..,..,..,..,..,..,..,16.18,15.22,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.14,3.49,6.01,4.71,3.88,3.54,4.21,5.73,4.22,3.47,3.9,4.31,3.3,4.26,2.57,2.54,2.64,2.68,2.75,2.53,2.37,2.44,2.78,2.3,2.28,2.21,2.76,2.73,2.48,2.48,2.46,2.55,1.71,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.48,..,..,..,..,..,12.27,8.8,6.43,6.22,6.09,2.56,2.66,4.91,2.45,2.69,5.86,..,4.95,1.89,1.77,1.78,4.03,3.84,1.89,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.14,3.49,6.01,4.71,3.88,3.54,4.21,5.73,4.22,3.47,3.9,4.31,3.3,4.26,2.57,2.54,2.64,2.68,2.75,2.53,2.37,2.44,2.78,2.3,2.28,2.21,2.76,2.73,2.48,2.48,2.46,2.55,1.71,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.07,..,..,18.19,9.21,9.21,9.47,9.56,9.49,..,9.15,9.32,..,..,8.38,8.37,11.14,10.88,..,9.7,10.28,..,..,..,9,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.55,4.41,4,3.97,3.97,4.03,4.12,4.04,4.25,4.01,3.89,3.88,4.25,4.43,4.41,4.25,4.17,4.05,4.35,4.11,3.92,3.93,3.63,3.84,3.8,2.33,3.77,3.52,3.51,3.69,3.77,5.91,2.31,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.82,16.45,16.62,14.48,14.19,12.29,10.87,10.7,10.62,9.74,11.63,11.76,11.33,11.29,5.95,5.87,5.72,4.84,..,..,5.23,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.42,..,..,..,4.48,..,7.56,7.43,7.49,7.62,6.95,6.91,5.12,4.79,4.64,5.39,4.17,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.23,..,..,..,..,17.57,20.9,20.45,16.84,..,16.66,12.42,12.32,12.13,12.09,12.17,12.55,12.41,12.05,11.72,11.88,11.96,12.11,..,12.56,13.08,13.69,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.83,14.89,12.98,..,11.18,..,..,8.27,9.83,9.72,10.25,8.54,9.84,9.91,9.58,9.49,9.12,9.12,9.2,8.36,9.76,9.97,10.12,10.36,10.18,10.33,5.98,6.05,11.12,5.36,5.23,..,5.29,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.46,4.82,4.82,4.31,4.29,3.99,4.03,3.5,4.62,4.62,4.25,4.49,3.9,3.86,3.86,3.88,3.9,3.9,3.84,..,..
